country,Location_Coordinates,year,sex,age,suicides_no,population,suicides_pop,gdp_for_year,gdp_per_capita
Suriname,"5.835, -55.167",2011,female,25-34,6,39239,15.29,4422276622,9184
Suriname,"5.835, -55.167",2011,female,35-54,9,68303,13.18,4422276622,9184
Suriname,"5.835, -55.167",2011,female,55-74,3,30801,9.74,4422276622,9184
Suriname,"5.835, -55.167",2011,female,15-24,2,48495,4.12,4422276622,9184
Suriname,"5.835, -55.167",2011,female,75,0,7088,0,4422276622,9184
Suriname,"5.835, -55.167",2011,male,15-24,0,51989,0,4422276622,9184
Suriname,"5.835, -55.167",2012,male,75,10,5346,187.06,4980000000,10227
Suriname,"5.835, -55.167",2012,male,25-34,24,40412,59.39,4980000000,10227
Suriname,"5.835, -55.167",2012,male,35-54,37,70333,52.61,4980000000,10227
Suriname,"5.835, -55.167",2012,male,55-74,12,27044,44.37,4980000000,10227
Suriname,"5.835, -55.167",2012,male,15-24,17,49082,34.64,4980000000,10227
Suriname,"5.835, -55.167",2012,female,55-74,8,31542,25.36,4980000000,10227
Suriname,"5.835, -55.167",2012,female,15-24,9,46713,19.27,4980000000,10227
Suriname,"5.835, -55.167",2012,female,25-34,6,39751,15.09,4980000000,10227
Suriname,"5.835, -55.167",2012,female,35-54,7,69327,10.1,4980000000,10227
Suriname,"5.835, -55.167",2012,female,15-24,3,48244,6.22,4980000000,10227
Suriname,"5.835, -55.167",2012,female,75,0,7412,0,4980000000,10227
Suriname,"5.835, -55.167",2012,male,15-24,0,51758,0,4980000000,10227
Suriname,"5.835, -55.167",2013,male,25-34,27,41155,65.61,5145757576,10451
Suriname,"5.835, -55.167",2013,male,35-54,39,70987,54.94,5145757576,10451
Suriname,"5.835, -55.167",2013,male,15-24,18,49480,36.38,5145757576,10451
Suriname,"5.835, -55.167",2013,male,55-74,9,27992,32.15,5145757576,10451
Suriname,"5.835, -55.167",2013,female,15-24,12,47090,25.48,5145757576,10451
Suriname,"5.835, -55.167",2013,female,25-34,9,40347,22.31,5145757576,10451
Suriname,"5.835, -55.167",2013,male,75,1,5470,18.28,5145757576,10451
Suriname,"5.835, -55.167",2013,female,55-74,4,32385,12.35,5145757576,10451
Suriname,"5.835, -55.167",2013,female,35-54,8,70174,11.4,5145757576,10451
Suriname,"5.835, -55.167",2013,male,15-24,3,51531,5.82,5145757576,10451
Suriname,"5.835, -55.167",2013,female,15-24,1,48022,2.08,5145757576,10451
Suriname,"5.835, -55.167",2013,female,75,0,7726,0,5145757576,10451
Suriname,"5.835, -55.167",2014,male,75,5,5529,90.43,5240606061,10530
Suriname,"5.835, -55.167",2014,male,25-34,26,41917,62.03,5240606061,10530
Suriname,"5.835, -55.167",2014,male,35-54,38,71494,53.15,5240606061,10530
Suriname,"5.835, -55.167",2014,male,55-74,12,29170,41.14,5240606061,10530
Suriname,"5.835, -55.167",2014,female,25-34,10,40945,24.42,5240606061,10530
Suriname,"5.835, -55.167",2014,male,15-24,9,49798,18.07,5240606061,10530
Suriname,"5.835, -55.167",2014,female,55-74,6,33447,17.94,5240606061,10530
Suriname,"5.835, -55.167",2014,female,15-24,8,47355,16.89,5240606061,10530
Suriname,"5.835, -55.167",2014,female,35-54,9,70884,12.7,5240606061,10530
Suriname,"5.835, -55.167",2014,female,75,1,8006,12.49,5240606061,10530
Suriname,"5.835, -55.167",2014,female,15-24,2,47832,4.18,5240606061,10530
Suriname,"5.835, -55.167",2014,male,15-24,2,51324,3.9,5240606061,10530
Sri Lanka,"9.675, 80.005",1985,male,75,144,115000,125.22,5978460972,431
Sri Lanka,"9.675, 80.005",1985,male,15-24,1432,1673000,85.59,5978460972,431
Sri Lanka,"9.675, 80.005",1985,male,25-34,1024,1288000,79.5,5978460972,431
Sri Lanka,"9.675, 80.005",1985,male,55-74,443,680000,65.15,5978460972,431
Sri Lanka,"9.675, 80.005",1985,female,15-24,943,1652000,57.08,5978460972,431
Sri Lanka,"9.675, 80.005",1985,male,35-54,824,1469000,56.09,5978460972,431
Sri Lanka,"9.675, 80.005",1985,female,25-34,426,1268000,33.6,5978460972,431
Sri Lanka,"9.675, 80.005",1985,female,75,23,106000,21.7,5978460972,431
Sri Lanka,"9.675, 80.005",1985,female,35-54,203,1402000,14.48,5978460972,431
Sri Lanka,"9.675, 80.005",1985,female,55-74,80,600000,13.33,5978460972,431
Sri Lanka,"9.675, 80.005",1985,male,15-24,71,1836000,3.87,5978460972,431
Sri Lanka,"9.675, 80.005",1985,female,15-24,55,1768000,3.11,5978460972,431
Sri Lanka,"9.675, 80.005",1986,male,75,145,117200,123.72,6405210564,454
Sri Lanka,"9.675, 80.005",1986,male,25-34,1045,1310300,79.75,6405210564,454
Sri Lanka,"9.675, 80.005",1986,male,15-24,1304,1702300,76.6,6405210564,454
Sri Lanka,"9.675, 80.005",1986,male,55-74,461,690600,66.75,6405210564,454
Sri Lanka,"9.675, 80.005",1986,male,35-54,851,1495400,56.91,6405210564,454
Sri Lanka,"9.675, 80.005",1986,female,15-24,804,1680400,47.85,6405210564,454
Sri Lanka,"9.675, 80.005",1986,female,25-34,365,1290400,28.29,6405210564,454
Sri Lanka,"9.675, 80.005",1986,female,75,22,109400,20.11,6405210564,454
Sri Lanka,"9.675, 80.005",1986,female,35-54,193,1425200,13.54,6405210564,454
Sri Lanka,"9.675, 80.005",1986,female,55-74,72,611700,11.77,6405210564,454
Sri Lanka,"9.675, 80.005",1986,male,15-24,48,1868800,2.57,6405210564,454
Sri Lanka,"9.675, 80.005",1986,female,15-24,35,1799700,1.94,6405210564,454
Sri Lanka,"9.675, 80.005",1996,male,75,146,191662,76.18,13897738375,834
Sri Lanka,"9.675, 80.005",1996,male,55-74,648,919081,70.51,13897738375,834
Sri Lanka,"9.675, 80.005",1996,male,25-34,918,1524411,60.22,13897738375,834
Sri Lanka,"9.675, 80.005",1996,male,35-54,1211,2095820,57.78,13897738375,834
Sri Lanka,"9.675, 80.005",1996,male,15-24,768,1772399,43.33,13897738375,834
Sri Lanka,"9.675, 80.005",1996,female,15-24,500,1726757,28.96,13897738375,834
Sri Lanka,"9.675, 80.005",1996,female,25-34,284,1516469,18.73,13897738375,834
Sri Lanka,"9.675, 80.005",1996,female,75,30,196180,15.29,13897738375,834
Sri Lanka,"9.675, 80.005",1996,female,35-54,228,2135855,10.67,13897738375,834
Sri Lanka,"9.675, 80.005",1996,female,55-74,102,966021,10.56,13897738375,834
Sri Lanka,"9.675, 80.005",1996,male,15-24,37,1840930,2.01,13897738375,834
Sri Lanka,"9.675, 80.005",1996,female,15-24,26,1768842,1.47,13897738375,834
Sri Lanka,"9.675, 80.005",1997,male,75,181,195537,92.57,15091913884,900
Sri Lanka,"9.675, 80.005",1997,male,25-34,1109,1514832,73.21,15091913884,900
Sri Lanka,"9.675, 80.005",1997,male,55-74,649,930446,69.75,15091913884,900
Sri Lanka,"9.675, 80.005",1997,male,35-54,1491,2161948,68.97,15091913884,900
Sri Lanka,"9.675, 80.005",1997,male,15-24,924,1779781,51.92,15091913884,900
Sri Lanka,"9.675, 80.005",1997,female,15-24,623,1738059,35.84,15091913884,900
Sri Lanka,"9.675, 80.005",1997,female,75,53,201309,26.33,15091913884,900
Sri Lanka,"9.675, 80.005",1997,female,25-34,341,1514575,22.51,15091913884,900
Sri Lanka,"9.675, 80.005",1997,female,35-54,313,2204629,14.2,15091913884,900
Sri Lanka,"9.675, 80.005",1997,female,55-74,118,984037,11.99,15091913884,900
Sri Lanka,"9.675, 80.005",1997,female,15-24,49,1739451,2.82,15091913884,900
Sri Lanka,"9.675, 80.005",1997,male,15-24,36,1810805,1.99,15091913884,900
Sri Lanka,"9.675, 80.005",1998,male,75,214,197754,108.22,15794972847,935
Sri Lanka,"9.675, 80.005",1998,male,55-74,677,946470,71.53,15794972847,935
Sri Lanka,"9.675, 80.005",1998,male,35-54,1567,2224435,70.44,15794972847,935
Sri Lanka,"9.675, 80.005",1998,male,25-34,968,1499623,64.55,15794972847,935
Sri Lanka,"9.675, 80.005",1998,male,15-24,740,1792565,41.28,15794972847,935
Sri Lanka,"9.675, 80.005",1998,female,15-24,522,1753245,29.77,15794972847,935
Sri Lanka,"9.675, 80.005",1998,female,25-34,310,1508958,20.54,15794972847,935
Sri Lanka,"9.675, 80.005",1998,female,75,32,205515,15.57,15794972847,935
Sri Lanka,"9.675, 80.005",1998,female,35-54,278,2271131,12.24,15794972847,935
Sri Lanka,"9.675, 80.005",1998,female,55-74,118,1006698,11.72,15794972847,935
Sri Lanka,"9.675, 80.005",1998,female,15-24,52,1710834,3.04,15794972847,935
Sri Lanka,"9.675, 80.005",1998,male,15-24,40,1780463,2.25,15794972847,935
Sri Lanka,"9.675, 80.005",1999,male,75,182,198230,91.81,15656327860,920
Sri Lanka,"9.675, 80.005",1999,male,35-54,1609,2281687,70.52,15656327860,920
Sri Lanka,"9.675, 80.005",1999,male,55-74,683,968940,70.49,15656327860,920
Sri Lanka,"9.675, 80.005",1999,male,25-34,997,1481693,67.29,15656327860,920
Sri Lanka,"9.675, 80.005",1999,male,15-24,765,1805721,42.37,15656327860,920
Sri Lanka,"9.675, 80.005",1999,female,15-24,536,1767426,30.33,15656327860,920
Sri Lanka,"9.675, 80.005",1999,female,75,49,208739,23.47,15656327860,920
Sri Lanka,"9.675, 80.005",1999,female,25-34,303,1501778,20.18,15656327860,920
Sri Lanka,"9.675, 80.005",1999,female,35-54,304,2334618,13.02,15656327860,920
Sri Lanka,"9.675, 80.005",1999,female,55-74,121,1035715,11.68,15656327860,920
Sri Lanka,"9.675, 80.005",1999,female,15-24,35,1684408,2.08,15656327860,920
Sri Lanka,"9.675, 80.005",1999,male,15-24,35,1751332,2,15656327860,920
Sri Lanka,"9.675, 80.005",2000,male,75,200,196877,101.59,16330814180,953
Sri Lanka,"9.675, 80.005",2000,male,55-74,729,999107,72.97,16330814180,953
Sri Lanka,"9.675, 80.005",2000,male,35-54,1521,2331906,65.23,16330814180,953
Sri Lanka,"9.675, 80.005",2000,male,25-34,873,1464384,59.62,16330814180,953
Sri Lanka,"9.675, 80.005",2000,male,15-24,615,1815183,33.88,16330814180,953
Sri Lanka,"9.675, 80.005",2000,female,15-24,504,1776940,28.36,16330814180,953
Sri Lanka,"9.675, 80.005",2000,female,25-34,288,1495529,19.26,16330814180,953
Sri Lanka,"9.675, 80.005",2000,female,75,40,210936,18.96,16330814180,953
Sri Lanka,"9.675, 80.005",2000,female,35-54,309,2394085,12.91,16330814180,953
Sri Lanka,"9.675, 80.005",2000,female,55-74,125,1072256,11.66,16330814180,953
Sri Lanka,"9.675, 80.005",2000,female,15-24,27,1659830,1.63,16330814180,953
Sri Lanka,"9.675, 80.005",2000,male,15-24,21,1723309,1.22,16330814180,953
Sri Lanka,"9.675, 80.005",2001,male,75,162,204801,79.1,15749753805,912
Sri Lanka,"9.675, 80.005",2001,male,55-74,671,1025106,65.46,15749753805,912
Sri Lanka,"9.675, 80.005",2001,male,35-54,1468,2362538,62.14,15749753805,912
Sri Lanka,"9.675, 80.005",2001,male,25-34,755,1469938,51.36,15749753805,912
Sri Lanka,"9.675, 80.005",2001,male,15-24,508,1811743,28.04,15749753805,912
Sri Lanka,"9.675, 80.005",2001,female,15-24,394,1778830,22.15,15749753805,912
Sri Lanka,"9.675, 80.005",2001,female,25-34,224,1503451,14.9,15749753805,912
Sri Lanka,"9.675, 80.005",2001,female,75,31,222745,13.92,15749753805,912
Sri Lanka,"9.675, 80.005",2001,female,35-54,244,2437630,10.01,15749753805,912
Sri Lanka,"9.675, 80.005",2001,female,55-74,100,1109859,9.01,15749753805,912
Sri Lanka,"9.675, 80.005",2001,male,15-24,18,1699714,1.06,15749753805,912
Sri Lanka,"9.675, 80.005",2001,female,15-24,15,1640606,0.91,15749753805,912
Sri Lanka,"9.675, 80.005",2002,male,75,165,211446,78.03,16536535647,951
Sri Lanka,"9.675, 80.005",2002,male,35-54,1476,2389646,61.77,16536535647,951
Sri Lanka,"9.675, 80.005",2002,male,55-74,641,1055685,60.72,16536535647,951
Sri Lanka,"9.675, 80.005",2002,male,25-34,639,1478000,43.23,16536535647,951
Sri Lanka,"9.675, 80.005",2002,male,15-24,520,1799884,28.89,16536535647,951
Sri Lanka,"9.675, 80.005",2002,female,15-24,335,1772766,18.9,16536535647,951
Sri Lanka,"9.675, 80.005",2002,female,25-34,213,1514774,14.06,16536535647,951
Sri Lanka,"9.675, 80.005",2002,female,75,31,234216,13.24,16536535647,951
Sri Lanka,"9.675, 80.005",2002,female,55-74,106,1153099,9.19,16536535647,951
Sri Lanka,"9.675, 80.005",2002,female,35-54,204,2477980,8.23,16536535647,951
Sri Lanka,"9.675, 80.005",2002,female,15-24,28,1626383,1.72,16536535647,951
Sri Lanka,"9.675, 80.005",2002,male,15-24,24,1682076,1.43,16536535647,951
Sri Lanka,"9.675, 80.005",2003,male,75,190,216549,87.74,18881765437,1077
Sri Lanka,"9.675, 80.005",2003,male,55-74,690,1089743,63.32,18881765437,1077
Sri Lanka,"9.675, 80.005",2003,male,35-54,1483,2413016,61.46,18881765437,1077
Sri Lanka,"9.675, 80.005",2003,male,25-34,650,1488285,43.67,18881765437,1077
Sri Lanka,"9.675, 80.005",2003,male,15-24,509,1781707,28.57,18881765437,1077
Sri Lanka,"9.675, 80.005",2003,female,15-24,358,1760232,20.34,18881765437,1077
Sri Lanka,"9.675, 80.005",2003,female,75,38,245223,15.5,18881765437,1077
Sri Lanka,"9.675, 80.005",2003,female,25-34,186,1529565,12.16,18881765437,1077
Sri Lanka,"9.675, 80.005",2003,female,55-74,111,1200816,9.24,18881765437,1077
Sri Lanka,"9.675, 80.005",2003,female,35-54,218,2514643,8.67,18881765437,1077
Sri Lanka,"9.675, 80.005",2003,female,15-24,23,1615933,1.42,18881765437,1077
Sri Lanka,"9.675, 80.005",2003,male,15-24,11,1668884,0.66,18881765437,1077
Sri Lanka,"9.675, 80.005",2006,male,75,211,224927,93.81,28267410543,1580
Sri Lanka,"9.675, 80.005",2006,male,55-74,649,1187973,54.63,28267410543,1580
Sri Lanka,"9.675, 80.005",2006,male,35-54,1246,2465505,50.54,28267410543,1580
Sri Lanka,"9.675, 80.005",2006,male,25-34,573,1541529,37.17,28267410543,1580
Sri Lanka,"9.675, 80.005",2006,male,15-24,423,1697398,24.92,28267410543,1580
Sri Lanka,"9.675, 80.005",2006,female,15-24,333,1699144,19.6,28267410543,1580
Sri Lanka,"9.675, 80.005",2006,female,75,51,276505,18.44,28267410543,1580
Sri Lanka,"9.675, 80.005",2006,female,25-34,194,1594072,12.17,28267410543,1580
Sri Lanka,"9.675, 80.005",2006,female,55-74,111,1344897,8.25,28267410543,1580
Sri Lanka,"9.675, 80.005",2006,female,35-54,198,2603293,7.61,28267410543,1580
Sri Lanka,"9.675, 80.005",2006,male,15-24,15,1650300,0.91,28267410543,1580
Sri Lanka,"9.675, 80.005",2006,female,15-24,11,1606015,0.68,28267410543,1580
Cyprus,"35.1667, 33.3666",1999,male,55-74,1,63504,1.57,10614455232,12389
Cyprus,"35.1667, 33.3666",1999,female,15-24,0,73855,0,10614455232,12389
Cyprus,"35.1667, 33.3666",1999,female,25-34,0,70201,0,10614455232,12389
Cyprus,"35.1667, 33.3666",1999,female,35-54,0,119889,0,10614455232,12389
Cyprus,"35.1667, 33.3666",1999,female,15-24,0,69281,0,10614455232,12389
Cyprus,"35.1667, 33.3666",1999,female,55-74,0,69881,0,10614455232,12389
Cyprus,"35.1667, 33.3666",1999,female,75,0,22730,0,10614455232,12389
Cyprus,"35.1667, 33.3666",1999,male,15-24,0,81348,0,10614455232,12389
Cyprus,"35.1667, 33.3666",1999,male,25-34,0,72963,0,10614455232,12389
Cyprus,"35.1667, 33.3666",1999,male,35-54,0,122486,0,10614455232,12389
Cyprus,"35.1667, 33.3666",1999,male,15-24,0,73496,0,10614455232,12389
Cyprus,"35.1667, 33.3666",1999,male,75,0,17099,0,10614455232,12389
Cyprus,"35.1667, 33.3666",2000,male,25-34,5,73992,6.76,10183317625,11635
Cyprus,"35.1667, 33.3666",2000,male,35-54,2,125288,1.6,10183317625,11635
Cyprus,"35.1667, 33.3666",2000,female,15-24,0,75880,0,10183317625,11635
Cyprus,"35.1667, 33.3666",2000,female,25-34,0,71455,0,10183317625,11635
Cyprus,"35.1667, 33.3666",2000,female,35-54,0,122632,0,10183317625,11635
Cyprus,"35.1667, 33.3666",2000,female,15-24,0,69500,0,10183317625,11635
Cyprus,"35.1667, 33.3666",2000,female,55-74,0,72098,0,10183317625,11635
Cyprus,"35.1667, 33.3666",2000,female,75,0,23228,0,10183317625,11635
Cyprus,"35.1667, 33.3666",2000,male,15-24,0,84119,0,10183317625,11635
Cyprus,"35.1667, 33.3666",2000,male,15-24,0,73737,0,10183317625,11635
Cyprus,"35.1667, 33.3666",2000,male,55-74,0,66009,0,10183317625,11635
Cyprus,"35.1667, 33.3666",2000,male,75,0,17291,0,10183317625,11635
Cyprus,"35.1667, 33.3666",2004,male,55-74,2,60428,3.31,17422375000,25227
Cyprus,"35.1667, 33.3666",2004,male,35-54,3,98485,3.05,17422375000,25227
Cyprus,"35.1667, 33.3666",2004,female,25-34,1,54147,1.85,17422375000,25227
Cyprus,"35.1667, 33.3666",2004,female,35-54,1,104038,0.96,17422375000,25227
Cyprus,"35.1667, 33.3666",2004,female,15-24,0,56410,0,17422375000,25227
Cyprus,"35.1667, 33.3666",2004,female,15-24,0,50624,0,17422375000,25227
Cyprus,"35.1667, 33.3666",2004,female,55-74,0,65412,0,17422375000,25227
Cyprus,"35.1667, 33.3666",2004,female,75,0,22299,0,17422375000,25227
Cyprus,"35.1667, 33.3666",2004,male,15-24,0,59250,0,17422375000,25227
Cyprus,"35.1667, 33.3666",2004,male,25-34,0,49934,0,17422375000,25227
Cyprus,"35.1667, 33.3666",2004,male,15-24,0,53202,0,17422375000,25227
Cyprus,"35.1667, 33.3666",2004,male,75,0,16387,0,17422375000,25227
Cyprus,"35.1667, 33.3666",2005,male,55-74,4,62661,6.38,18703146375,26671
Cyprus,"35.1667, 33.3666",2005,female,55-74,3,67452,4.45,18703146375,26671
Cyprus,"35.1667, 33.3666",2005,male,35-54,4,99191,4.03,18703146375,26671
Cyprus,"35.1667, 33.3666",2005,male,25-34,2,51837,3.86,18703146375,26671
Cyprus,"35.1667, 33.3666",2005,male,15-24,2,60126,3.33,18703146375,26671
Cyprus,"35.1667, 33.3666",2005,female,15-24,1,57341,1.74,18703146375,26671
Cyprus,"35.1667, 33.3666",2005,female,35-54,1,105435,0.95,18703146375,26671
Cyprus,"35.1667, 33.3666",2005,female,25-34,0,55734,0,18703146375,26671
Cyprus,"35.1667, 33.3666",2005,female,15-24,0,49682,0,18703146375,26671
Cyprus,"35.1667, 33.3666",2005,female,75,0,22842,0,18703146375,26671
Cyprus,"35.1667, 33.3666",2005,male,15-24,0,52329,0,18703146375,26671
Cyprus,"35.1667, 33.3666",2005,male,75,0,16633,0,18703146375,26671
Cyprus,"35.1667, 33.3666",2006,male,55-74,5,64866,7.71,20403713461,28600
Cyprus,"35.1667, 33.3666",2006,male,25-34,4,53856,7.43,20403713461,28600
Cyprus,"35.1667, 33.3666",2006,female,55-74,3,69357,4.33,20403713461,28600
Cyprus,"35.1667, 33.3666",2006,female,35-54,3,107098,2.8,20403713461,28600
Cyprus,"35.1667, 33.3666",2006,male,35-54,2,100123,2,20403713461,28600
Cyprus,"35.1667, 33.3666",2006,female,25-34,1,57514,1.74,20403713461,28600
Cyprus,"35.1667, 33.3666",2006,male,15-24,1,61353,1.63,20403713461,28600
Cyprus,"35.1667, 33.3666",2006,female,15-24,0,58243,0,20403713461,28600
Cyprus,"35.1667, 33.3666",2006,female,15-24,0,48947,0,20403713461,28600
Cyprus,"35.1667, 33.3666",2006,female,75,0,23595,0,20403713461,28600
Cyprus,"35.1667, 33.3666",2006,male,15-24,0,51269,0,20403713461,28600
Cyprus,"35.1667, 33.3666",2006,male,75,0,17205,0,20403713461,28600
Cyprus,"35.1667, 33.3666",2007,male,75,2,17897,11.18,24077470572,33048
Cyprus,"35.1667, 33.3666",2007,male,25-34,4,55768,7.17,24077470572,33048
Cyprus,"35.1667, 33.3666",2007,male,15-24,3,63227,4.74,24077470572,33048
Cyprus,"35.1667, 33.3666",2007,male,55-74,3,67267,4.46,24077470572,33048
Cyprus,"35.1667, 33.3666",2007,female,25-34,2,59428,3.37,24077470572,33048
Cyprus,"35.1667, 33.3666",2007,male,35-54,3,101951,2.94,24077470572,33048
Cyprus,"35.1667, 33.3666",2007,female,55-74,1,71415,1.4,24077470572,33048
Cyprus,"35.1667, 33.3666",2007,female,35-54,1,109618,0.91,24077470572,33048
Cyprus,"35.1667, 33.3666",2007,female,15-24,0,60276,0,24077470572,33048
Cyprus,"35.1667, 33.3666",2007,female,15-24,0,47379,0,24077470572,33048
Cyprus,"35.1667, 33.3666",2007,female,75,0,24362,0,24077470572,33048
Cyprus,"35.1667, 33.3666",2007,male,15-24,0,49978,0,24077470572,33048
Cyprus,"35.1667, 33.3666",2008,male,35-54,16,104052,15.38,27839460964,37267
Cyprus,"35.1667, 33.3666",2008,male,25-34,7,58499,11.97,27839460964,37267
Cyprus,"35.1667, 33.3666",2008,male,75,2,18436,10.85,27839460964,37267
Cyprus,"35.1667, 33.3666",2008,female,25-34,3,62348,4.81,27839460964,37267
Cyprus,"35.1667, 33.3666",2008,male,15-24,3,64765,4.63,27839460964,37267
Cyprus,"35.1667, 33.3666",2008,female,35-54,5,112837,4.43,27839460964,37267
Cyprus,"35.1667, 33.3666",2008,male,55-74,3,69949,4.29,27839460964,37267
Cyprus,"35.1667, 33.3666",2008,female,55-74,2,73788,2.71,27839460964,37267
Cyprus,"35.1667, 33.3666",2008,female,15-24,0,61894,0,27839460964,37267
Cyprus,"35.1667, 33.3666",2008,female,15-24,0,46407,0,27839460964,37267
Cyprus,"35.1667, 33.3666",2008,female,75,0,25015,0,27839460964,37267
Cyprus,"35.1667, 33.3666",2008,male,15-24,0,49044,0,27839460964,37267
Cyprus,"35.1667, 33.3666",2009,male,75,3,19014,15.78,25942622951,33816
Cyprus,"35.1667, 33.3666",2009,male,25-34,6,61663,9.73,25942622951,33816
Cyprus,"35.1667, 33.3666",2009,male,15-24,5,66107,7.56,25942622951,33816
Cyprus,"35.1667, 33.3666",2009,male,35-54,7,105858,6.61,25942622951,33816
Cyprus,"35.1667, 33.3666",2009,male,55-74,4,72713,5.5,25942622951,33816
